transaction_time,merch,cat_id,amount,name_1,name_2,gender,street,one_city,us_state,post_code,lat,lon,population_city,jobs,merchant_lat,merchant_lon,target
2019-12-18 19:46,fraud_Streich Ltd,home,38.38,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,42.383639,-105.012123,0
2020-02-18 17:17,"fraud_Hagenes, Kohler and Hoppe",food_dining,69.24,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,38.706449,-76.685999,0
2019-11-11 22:45,fraud_Fisher-Schowalter,shopping_net,6.31,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,40.775383,-101.046742,0
2019-01-23 13:39,"fraud_Zboncak, Rowe and Murazik",shopping_net,8.03,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",38.353926,-89.620182,0
2019-06-22 02:00,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,113.39,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,30.913417,-103.584276,0
2019-02-14 11:07,fraud_Kilback LLC,grocery_pos,86.76,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,39.147026,-82.135672,0
2019-10-12 16:49,fraud_Berge-Ullrich,home,39.88,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,43.916766,-94.075354,0
2019-03-11 16:30,fraud_Gislason Group,misc_pos,15.43,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",26.501641,-82.629788,0
2019-07-07 08:23,"fraud_Parisian, Schiller and Altenwerth",misc_net,173.79,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,40.290234,-83.063181,0
2019-02-18 21:38,fraud_Jacobi and Sons,shopping_pos,9.24,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",44.385496,-69.624121,0
2019-05-26 15:13,fraud_Wiza LLC,misc_pos,9.45,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,39.87612,-86.862007,0
2019-04-30 04:05,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,86.25,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,27.457029,-82.148224,0
2019-12-19 05:48,fraud_Barrows PLC,shopping_pos,3.41,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",35.966457,-83.84824,0
2019-01-22 05:14,fraud_Rutherford-Mertz,grocery_pos,101.35,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,42.303314,-90.789853,0
2019-12-19 18:48,fraud_Hammes-Beatty,kids_pets,6.31,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,43.505304,-74.894133,0
2020-02-10 19:30,fraud_Johns Inc,entertainment,2.43,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,38.037812,-82.448092,0
2019-08-10 05:13,fraud_Towne LLC,misc_pos,13.82,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,31.83411,-87.911567,0
2019-07-20 13:45,fraud_Parker-Kunde,personal_care,4.48,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.69,2206,Biomedical scientist,33.648184,-82.686647,0
2019-07-02 18:45,fraud_Schoen-Quigley,kids_pets,7.12,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633,-80.4031,105638,"Librarian, public",27.22481,-81.088039,0
2019-03-06 15:01,"fraud_Witting, Beer and Ernser",home,59.24,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,41.655385,-73.788573,0
2019-06-04 15:47,fraud_Schmidt-Larkin,home,78.82,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,39.816796,-88.356119,0
2019-12-20 23:23,fraud_Reichel LLC,personal_care,31.4,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,39.178645,-79.34041,0
2019-03-03 13:35,"fraud_Lesch, D'Amore and Brown",food_dining,58.17,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,44.983886,-84.07538,0
2019-03-10 18:54,fraud_Kutch and Sons,grocery_pos,43.59,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,34.288442,-89.587759,0
2019-06-12 16:25,"fraud_Moore, Williamson and Emmerich",home,17.19,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",33.412382,-116.331656,0
2019-09-02 02:07,fraud_Klocko LLC,misc_net,4.69,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,40.051561,-104.155862,0
2019-09-08 20:16,fraud_Mohr-Bayer,shopping_net,152.03,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,43.030818,-76.399853,0
2019-04-30 04:15,fraud_Heller-Langosh,gas_transport,70.04,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",37.886945,-90.120466,0
2019-11-17 15:41,fraud_Kris-Padberg,shopping_pos,121.49,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,41.232734,-75.752079,0
2019-12-14 04:25,fraud_Kerluke-Abshire,shopping_net,101.9,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,39.315859,-121.105047,0
2019-01-03 22:29,fraud_Larkin Ltd,kids_pets,5.3,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",38.295471,-78.338943,0
2020-03-08 14:31,fraud_Streich Ltd,home,91.27,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,29.179161,-90.278763,0
2019-05-17 14:54,fraud_Rippin-VonRueden,health_fitness,36.31,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,38.546007,-76.005335,0
2020-02-24 09:35,fraud_Corwin-Gorczany,misc_net,5.55,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",34.996102,-105.588539,0
2019-11-24 01:01,fraud_Ortiz Group,grocery_net,34.25,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,30.010047,-97.906397,0
2019-07-15 00:13,fraud_Zemlak Group,misc_net,165.07,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",39.770435,-72.997254,0
2019-10-24 02:32,fraud_Bashirian Group,shopping_net,74.33,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,38.630609,-81.070057,0
2019-09-18 12:33,fraud_Kozey-Boehm,shopping_net,1.07,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,33.115451,-111.891262,0
2019-08-08 02:36,fraud_Doyle Ltd,grocery_pos,108.18,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,46.116128,-88.174837,0
2019-03-10 06:41,"fraud_Lind, Huel and McClure",gas_transport,48.38,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,41.57955,-77.11421,0
2019-05-03 15:30,"fraud_Metz, Russel and Metz",kids_pets,76.72,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,34.973635,-93.122614,0
2020-01-19 17:05,fraud_Torp-Lemke,misc_pos,4.83,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,38.734457,-76.061184,0
2019-12-22 04:15,fraud_Prohaska-Murray,gas_transport,69.73,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,33.63003,-85.994286,0
2019-08-19 17:15,"fraud_Bahringer, Osinski and Block",food_dining,7.36,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,46.438076,-111.396621,0
2020-02-17 14:47,fraud_Kerluke-Abshire,shopping_net,8.91,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,42.997735,-88.648086,0
2019-09-04 22:23,fraud_Kessler Inc,travel,8.28,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,35.455437,-86.058523,0
2019-03-03 23:25,fraud_Rempel Inc,shopping_net,3.09,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,35.51289,-81.030867,0
2019-10-02 11:55,"fraud_Jones, Sawayn and Romaguera",misc_net,190.09,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,40.734125,-75.830276,0
2019-01-08 21:55,"fraud_Hermiston, Russel and Price",food_dining,3.94,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",44.181635,-75.078689,0
2019-11-03 07:19,fraud_Brown PLC,misc_net,7.58,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,42.083838,-83.302963,0
2019-10-07 02:56,"fraud_Kuhic, Bins and Pfeffer",shopping_net,6.55,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",39.357761,-87.499302,0
2019-08-17 12:39,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,8.74,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,37.32655,-77.805916,0
2019-08-31 12:37,fraud_Weber and Sons,food_dining,2.84,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",48.956155,-122.459026,0
2019-12-22 01:55,fraud_Sawayn PLC,shopping_pos,50.13,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,40.400246,-75.553132,0
2019-02-01 17:30,fraud_Gaylord-Powlowski,home,74.68,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,39.95579,-74.504977,0
2020-01-29 15:04,fraud_Ankunding-Carroll,travel,2.45,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,33.712643,-84.74136,0
2019-04-28 21:32,"fraud_Goyette, Howell and Collier",shopping_pos,55.97,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,32.324856,-84.443984,0
2019-08-19 02:48,"fraud_Towne, Walker and Borer",grocery_net,50.05,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,43.871796,-90.434938,0
2019-08-26 01:20,fraud_Kiehn-Emmerich,grocery_pos,59.53,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,26.620349,-81.878568,0
2019-03-11 19:59,"fraud_O'Reilly, Mohr and Purdy",home,24.28,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,42.311652,-103.841041,0
2019-04-04 09:55,fraud_Durgan-Auer,misc_net,533.71,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,33.04394,-110.95531,0
2019-08-15 00:30,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,59.47,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,37.298117,-123.27529,0
2019-04-24 10:30,"fraud_Huel, Hammes and Witting",grocery_pos,108.81,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",42.259907,-74.758328,0
2019-09-13 18:53,"fraud_Bins, Balistreri and Beatty",shopping_pos,21.02,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633,-80.4031,105638,"Librarian, public",28.500204,-80.837448,0
2020-01-20 22:42,fraud_Pacocha-Weissnat,kids_pets,1.31,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,40.076637,-78.033438,0
2020-03-03 23:15,"fraud_Cole, Hills and Jewess",home,69.07,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,67529,38.0649,-99.2374,365,Equality and diversity officer,38.614257,-99.078759,0
2019-03-08 17:19,fraud_Reichel Inc,entertainment,27.24,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,41.590964,-80.016761,0
2019-07-13 19:51,fraud_Hermann and Sons,shopping_pos,3.94,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,32.375532,-97.987764,0
2019-07-14 06:37,"fraud_Reichert, Huels and Hoppe",shopping_net,3.79,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,34.051713,-85.16506,0
2019-07-15 06:37,fraud_Cummerata-Jones,gas_transport,60.6,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,38.708702,-83.365621,0
2019-10-14 19:29,"fraud_Gutmann, McLaughlin and Wiza",home,13.59,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",39.013794,-88.85408,0
2019-05-05 16:52,fraud_Bartoletti and Sons,personal_care,31.26,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,31.204068,-96.162737,0
2019-11-05 12:47,fraud_Morissette-Schaefer,personal_care,22.82,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,36.035694,-80.145944,0
2019-07-06 14:13,fraud_Shanahan-Lehner,personal_care,64.09,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,36.662613,-85.325091,0
2019-07-21 05:59,fraud_Bruen-Yost,misc_pos,12.4,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,27.387255,-82.289911,0
2019-12-09 02:52,fraud_Kunze Inc,grocery_pos,116.71,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,40.53725,-93.357102,0
2019-08-24 02:39,"fraud_Ferry, Reichel and DuBuque",grocery_net,72.17,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,37.675138,-75.940707,0
2019-12-15 22:45,fraud_Skiles LLC,home,38.2,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,39.391589,-75.547265,0
2019-04-27 18:18,fraud_Wilkinson LLC,personal_care,12.53,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,45.716556,-84.527284,0
2019-05-13 05:30,fraud_Stamm-Rodriguez,misc_pos,8.04,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,34.225388,-116.612033,0
2019-03-30 09:29,"fraud_Runolfsdottir, Mueller and Hand",entertainment,3.6,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,35.496584,-81.599159,0
2019-07-30 12:13,fraud_Gleason-Macejkovic,shopping_net,9.03,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,30.692732,-95.863229,0
2019-07-25 16:55,fraud_Jakubowski Inc,home,34.89,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,41.440083,-83.105217,0
2019-09-15 23:06,fraud_Bins-Tillman,entertainment,38.95,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,33.440724,-118.438294,0
2019-12-29 08:22,"fraud_Schaefer, McGlynn and Bosco",gas_transport,85.61,Brooke,Fisher,F,815 Heather Divide Apt. 965,San Angelo,TX,76905,31.4647,-100.39,103927,Drilling engineer,31.908652,-100.55055,0
2019-10-03 19:01,fraud_Heller PLC,health_fitness,112.6,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,39.414797,-97.19811,0
2020-03-09 05:46,fraud_Kuphal-Bartoletti,misc_net,4.75,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",35.434134,-85.437575,0
2019-07-05 11:42,fraud_Williamson LLC,misc_pos,206.45,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,31.990823,-102.121221,0
2019-08-22 17:14,fraud_Beier-Hyatt,shopping_pos,8.84,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,32.857827,-94.401396,0
2020-01-14 00:01,fraud_Block-Parisian,misc_net,35.61,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,38.086009,-76.883679,0
2019-03-14 19:18,"fraud_Graham, Hegmann and Hammes",food_dining,12.37,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,38.068338,-81.942273,0
2019-08-05 02:20,"fraud_Schumm, Bauch and Ondricka",grocery_pos,92.79,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,36.72318,-89.046959,0
2019-06-13 13:07,"fraud_Dare, Casper and Bartoletti",kids_pets,90.16,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,43.730091,-90.908413,0
2019-06-18 03:55,"fraud_Zieme, Bode and Dooley",gas_transport,53.89,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,44.603786,-97.847239,0
2019-11-14 23:22,fraud_Morissette PLC,shopping_pos,1.29,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,40.904822,-78.469895,0
2019-12-15 01:53,fraud_Bogisich Inc,grocery_pos,60.15,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",41.160715,-83.782793,0
2019-10-20 14:18,fraud_Jast and Sons,food_dining,137.33,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,38.217452,-122.144025,0
2019-12-29 17:00,"fraud_Becker, Harris and Harvey",personal_care,91.93,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,34.739874,-96.832932,0
2019-09-22 04:11,fraud_Kuphal-Bartoletti,misc_net,61.41,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,41.77599,-80.413474,0
2019-07-07 19:08,"fraud_Turcotte, McKenzie and Koss",entertainment,58.7,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,41.935163,-74.167991,0
2019-10-13 13:04,"fraud_Prosacco, Kreiger and Kovacek",home,82.69,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,42.889946,-74.027237,0
2019-07-11 05:08,fraud_Rutherford-Mertz,grocery_pos,109.02,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,45.583844,-89.472507,0
2019-10-04 05:44,fraud_Dooley Inc,shopping_pos,74.19,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",43.87629,-77.117072,0
2020-01-25 16:56,fraud_Thompson-Gleason,health_fitness,60.55,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",38.054262,-78.828361,0
2019-06-15 16:23,"fraud_Windler, Goodwin and Kovacek",home,55.02,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",33.869403,-116.200881,0
2019-12-26 06:06,fraud_Bailey-Morar,grocery_pos,182.03,Jessica,Bell,F,669 Moore Shoal,Bethel,OH,45106,38.9424,-84.092,12349,Field trials officer,39.262562,-84.786232,0
2019-11-18 10:58,"fraud_Terry, Johns and Bins",misc_pos,1.64,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,34.243599,-82.971344,0
2019-10-03 05:18,fraud_Spencer PLC,entertainment,137.38,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,39.215209,-74.806979,0
2019-12-16 21:15,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,6.4,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,38.717487,-120.083336,0
2019-07-03 18:39,"fraud_Zemlak, Tillman and Cremin",personal_care,76.62,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),40.401714,-109.319919,0
2019-11-30 08:54,fraud_Bartoletti-Wunsch,gas_transport,53.08,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",40.701771,-110.808635,0
2019-07-03 19:18,fraud_Altenwerth-Kilback,home,34.37,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,30.023413,-91.80258,0
2019-08-24 12:35,"fraud_Streich, Rolfson and Wilderman",kids_pets,19.33,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,36.261413,-96.336489,0
2020-01-06 02:32,fraud_Hermann-Gaylord,misc_pos,5.56,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",31.564074,-92.324123,0
